motor,harga_otr,dp,pct_dp,tenor,cicilan
NEW PCX ROADSYNC,42675000.0,16900000.0,0.396,30,1590000.0
NEW PCX ROADSYNC,42675000.0,16900000.0,0.396,36,1408000.0
NEW PCX ROADSYNC,42675000.0,16900000.0,0.396,48,1103000.0
NEW PCX ROADSYNC,42675000.0,16900000.0,0.396,60,964000.0
NEW PCX ROADSYNC,42675000.0,17000000.0,0.3984,12,3235000.0
NEW PCX ROADSYNC,42675000.0,17000000.0,0.3984,18,2322000.0
NEW PCX ROADSYNC,42675000.0,17000000.0,0.3984,24,1866000.0
NEW PCX ROADSYNC,42675000.0,17000000.0,0.3984,30,1586000.0
NEW PCX ROADSYNC,42675000.0,17000000.0,0.3984,36,1404000.0
NEW PCX ROADSYNC,42675000.0,17000000.0,0.3984,48,1100000.0
NEW PCX ROADSYNC,42675000.0,17000000.0,0.3984,60,961000.0
NEW PCX ROADSYNC,42675000.0,17100000.0,0.4007,12,3225000.0
NEW PCX ROADSYNC,42675000.0,17100000.0,0.4007,18,2315000.0
NEW PCX ROADSYNC,42675000.0,17100000.0,0.4007,24,1861000.0
NEW PCX ROADSYNC,42675000.0,17100000.0,0.4007,30,1582000.0
NEW PCX ROADSYNC,42675000.0,17100000.0,0.4007,36,1400000.0
NEW PCX ROADSYNC,42675000.0,17100000.0,0.4007,48,1097000.0
NEW PCX ROADSYNC,42675000.0,17100000.0,0.4007,60,958000.0
NEW PCX ROADSYNC,42675000.0,17200000.0,0.403,12,3215000.0
NEW PCX ROADSYNC,42675000.0,17200000.0,0.403,18,2308000.0
NEW PCX ROADSYNC,42675000.0,17200000.0,0.403,24,1856000.0
NEW PCX ROADSYNC,42675000.0,17200000.0,0.403,30,1578000.0
NEW PCX ROADSYNC,42675000.0,17200000.0,0.403,36,1396000.0
NEW PCX ROADSYNC,42675000.0,17200000.0,0.403,48,1094000.0
NEW PCX ROADSYNC,42675000.0,17200000.0,0.403,60,955000.0
NEW PCX ROADSYNC,42675000.0,17300000.0,0.4054,12,3205000.0
NEW PCX ROADSYNC,42675000.0,17300000.0,0.4054,18,2301000.0
NEW PCX ROADSYNC,42675000.0,17300000.0,0.4054,24,1851000.0
NEW PCX ROADSYNC,42675000.0,17300000.0,0.4054,30,1574000.0
NEW PCX ROADSYNC,42675000.0,17300000.0,0.4054,36,1392000.0
NEW PCX ROADSYNC,42675000.0,17300000.0,0.4054,48,1091000.0
NEW PCX ROADSYNC,42675000.0,17300000.0,0.4054,60,952000.0
NEW PCX ROADSYNC,42675000.0,17400000.0,0.4077,12,3195000.0
NEW PCX ROADSYNC,42675000.0,17400000.0,0.4077,18,2294000.0
NEW PCX ROADSYNC,42675000.0,17400000.0,0.4077,24,1846000.0
NEW PCX ROADSYNC,42675000.0,17400000.0,0.4077,30,1570000.0
NEW PCX ROADSYNC,42675000.0,17400000.0,0.4077,36,1388000.0
NEW PCX ROADSYNC,42675000.0,17400000.0,0.4077,48,1088000.0
NEW PCX ROADSYNC,42675000.0,17400000.0,0.4077,60,949000.0
NEW PCX ROADSYNC,42675000.0,17500000.0,0.4101,12,3185000.0
NEW PCX ROADSYNC,42675000.0,17500000.0,0.4101,18,2287000.0
NEW PCX ROADSYNC,42675000.0,17500000.0,0.4101,24,1841000.0
NEW PCX ROADSYNC,42675000.0,17500000.0,0.4101,30,1566000.0
NEW PCX ROADSYNC,42675000.0,17500000.0,0.4101,36,1384000.0
NEW PCX ROADSYNC,42675000.0,17500000.0,0.4101,48,1085000.0
NEW PCX ROADSYNC,42675000.0,17500000.0,0.4101,60,946000.0
NEW PCX ROADSYNC,42675000.0,17600000.0,0.4124,12,3175000.0
NEW PCX ROADSYNC,42675000.0,17600000.0,0.4124,18,2280000.0
NEW PCX ROADSYNC,42675000.0,17600000.0,0.4124,24,1836000.0
NEW PCX ROADSYNC,42675000.0,17600000.0,0.4124,30,1562000.0
NEW PCX ROADSYNC,42675000.0,17600000.0,0.4124,36,1380000.0
NEW PCX ROADSYNC,42675000.0,17600000.0,0.4124,48,1082000.0
NEW PCX ROADSYNC,42675000.0,17600000.0,0.4124,60,943000.0
NEW PCX ROADSYNC,42675000.0,17700000.0,0.4148,12,3165000.0
NEW PCX ROADSYNC,42675000.0,17700000.0,0.4148,18,2273000.0
NEW PCX ROADSYNC,42675000.0,17700000.0,0.4148,24,1831000.0
NEW PCX ROADSYNC,42675000.0,17700000.0,0.4148,30,1558000.0
NEW PCX ROADSYNC,42675000.0,17700000.0,0.4148,36,1376000.0
NEW PCX ROADSYNC,42675000.0,17700000.0,0.4148,48,1079000.0
NEW PCX ROADSYNC,42675000.0,17700000.0,0.4148,60,940000.0
NEW PCX ROADSYNC,42675000.0,17800000.0,0.4171,12,3155000.0
NEW PCX ROADSYNC,42675000.0,17800000.0,0.4171,18,2266000.0
NEW PCX ROADSYNC,42675000.0,17800000.0,0.4171,24,1826000.0
NEW PCX ROADSYNC,42675000.0,17800000.0,0.4171,30,1554000.0
NEW PCX ROADSYNC,42675000.0,17800000.0,0.4171,36,1372000.0
NEW PCX ROADSYNC,42675000.0,17800000.0,0.4171,48,1076000.0
NEW PCX ROADSYNC,42675000.0,17800000.0,0.4171,60,937000.0
NEW PCX ROADSYNC,42675000.0,17900000.0,0.4194,12,3145000.0
NEW PCX ROADSYNC,42675000.0,17900000.0,0.4194,18,2259000.0
NEW PCX ROADSYNC,42675000.0,17900000.0,0.4194,24,1821000.0
NEW PCX ROADSYNC,42675000.0,17900000.0,0.4194,30,1550000.0
NEW PCX ROADSYNC,42675000.0,17900000.0,0.4194,36,1368000.0
NEW PCX ROADSYNC,42675000.0,17900000.0,0.4194,48,1073000.0
NEW PCX ROADSYNC,42675000.0,17900000.0,0.4194,60,934000.0
NEW PCX ROADSYNC,42675000.0,18000000.0,0.4218,12,3135000.0
NEW PCX ROADSYNC,42675000.0,18000000.0,0.4218,18,2252000.0
NEW PCX ROADSYNC,42675000.0,18000000.0,0.4218,24,1816000.0
NEW PCX ROADSYNC,42675000.0,18000000.0,0.4218,30,1546000.0
NEW PCX ROADSYNC,42675000.0,18000000.0,0.4218,36,1364000.0
NEW PCX ROADSYNC,42675000.0,18000000.0,0.4218,48,1070000.0
NEW PCX ROADSYNC,42675000.0,18000000.0,0.4218,60,931000.0
NEW PCX ROADSYNC,42675000.0,18100000.0,0.4241,12,3125000.0
NEW PCX ROADSYNC,42675000.0,18100000.0,0.4241,18,2245000.0
NEW PCX ROADSYNC,42675000.0,18100000.0,0.4241,24,1811000.0
NEW PCX ROADSYNC,42675000.0,18100000.0,0.4241,30,1542000.0
NEW PCX ROADSYNC,42675000.0,18100000.0,0.4241,36,1360000.0
NEW PCX ROADSYNC,42675000.0,18100000.0,0.4241,48,1067000.0
NEW PCX ROADSYNC,42675000.0,18100000.0,0.4241,60,928000.0
NEW PCX ROADSYNC,42675000.0,18200000.0,0.4265,12,3115000.0
NEW PCX ROADSYNC,42675000.0,18200000.0,0.4265,18,2238000.0
NEW PCX ROADSYNC,42675000.0,18200000.0,0.4265,24,1806000.0
NEW PCX ROADSYNC,42675000.0,18200000.0,0.4265,30,1538000.0
NEW PCX ROADSYNC,42675000.0,18200000.0,0.4265,36,1356000.0
NEW PCX ROADSYNC,42675000.0,18200000.0,0.4265,48,1064000.0
NEW PCX ROADSYNC,42675000.0,18200000.0,0.4265,60,925000.0
NEW PCX ROADSYNC,42675000.0,18300000.0,0.4288,12,3105000.0
NEW PCX ROADSYNC,42675000.0,18300000.0,0.4288,18,2231000.0
NEW PCX ROADSYNC,42675000.0,18300000.0,0.4288,24,1801000.0
NEW PCX ROADSYNC,42675000.0,18300000.0,0.4288,30,1534000.0
NEW PCX ROADSYNC,42675000.0,18300000.0,0.4288,36,1352000.0
NEW PCX ROADSYNC,42675000.0,18300000.0,0.4288,48,1061000.0
NEW PCX ROADSYNC,42675000.0,18300000.0,0.4288,60,922000.0
NEW PCX ROADSYNC,42675000.0,18400000.0,0.4312,12,3095000.0
NEW PCX ROADSYNC,42675000.0,18400000.0,0.4312,18,2224000.0
NEW PCX ROADSYNC,42675000.0,18400000.0,0.4312,24,1796000.0
NEW PCX ROADSYNC,42675000.0,18400000.0,0.4312,30,1530000.0
NEW PCX ROADSYNC,42675000.0,18400000.0,0.4312,36,1348000.0
NEW PCX ROADSYNC,42675000.0,18400000.0,0.4312,48,1058000.0
NEW PCX ROADSYNC,42675000.0,18400000.0,0.4312,60,919000.0
PCX HYBRID 160,46509000.0,4000000.0,0.086,12,4453000.0
PCX HYBRID 160,46509000.0,4000000.0,0.086,18,3217000.0
PCX HYBRID 160,46509000.0,4000000.0,0.086,24,2547000.0
PCX HYBRID 160,46509000.0,4000000.0,0.086,30,2165000.0
PCX HYBRID 160,46509000.0,4000000.0,0.086,36,1915000.0
PCX HYBRID 160,46509000.0,4100000.0,0.0882,12,4443000.0
PCX HYBRID 160,46509000.0,4100000.0,0.0882,18,3210000.0
PCX HYBRID 160,46509000.0,4100000.0,0.0882,24,2542000.0
PCX HYBRID 160,46509000.0,4100000.0,0.0882,30,2161000.0
PCX HYBRID 160,46509000.0,4100000.0,0.0882,36,1911000.0
PCX HYBRID 160,46509000.0,4200000.0,0.0903,12,4433000.0
PCX HYBRID 160,46509000.0,4200000.0,0.0903,18,3203000.0
PCX HYBRID 160,46509000.0,4200000.0,0.0903,24,2537000.0
PCX HYBRID 160,46509000.0,4200000.0,0.0903,30,2157000.0
PCX HYBRID 160,46509000.0,4200000.0,0.0903,36,1907000.0
PCX HYBRID 160,46509000.0,4300000.0,0.0925,12,4423000.0
PCX HYBRID 160,46509000.0,4300000.0,0.0925,18,3196000.0
PCX HYBRID 160,46509000.0,4300000.0,0.0925,24,2532000.0
PCX HYBRID 160,46509000.0,4300000.0,0.0925,30,2153000.0
PCX HYBRID 160,46509000.0,4300000.0,0.0925,36,1903000.0
PCX HYBRID 160,46509000.0,4400000.0,0.0946,12,4413000.0
PCX HYBRID 160,46509000.0,4400000.0,0.0946,18,3189000.0
PCX HYBRID 160,46509000.0,4400000.0,0.0946,24,2527000.0
PCX HYBRID 160,46509000.0,4400000.0,0.0946,30,2149000.0
PCX HYBRID 160,46509000.0,4400000.0,0.0946,36,1899000.0
PCX HYBRID 160,46509000.0,4500000.0,0.0968,12,4403000.0
PCX HYBRID 160,46509000.0,4500000.0,0.0968,18,3182000.0
PCX HYBRID 160,46509000.0,4500000.0,0.0968,24,2522000.0
PCX HYBRID 160,46509000.0,4500000.0,0.0968,30,2145000.0
PCX HYBRID 160,46509000.0,4500000.0,0.0968,36,1895000.0
PCX HYBRID 160,46509000.0,4600000.0,0.0989,12,4393000.0
PCX HYBRID 160,46509000.0,4600000.0,0.0989,18,3175000.0
PCX HYBRID 160,46509000.0,4600000.0,0.0989,24,2517000.0
PCX HYBRID 160,46509000.0,4600000.0,0.0989,30,2141000.0
PCX HYBRID 160,46509000.0,4600000.0,0.0989,36,1891000.0
PCX HYBRID 160,46509000.0,4700000.0,0.1011,12,4383000.0
PCX HYBRID 160,46509000.0,4700000.0,0.1011,18,3168000.0
PCX HYBRID 160,46509000.0,4700000.0,0.1011,24,2512000.0
PCX HYBRID 160,46509000.0,4700000.0,0.1011,30,2137000.0
PCX HYBRID 160,46509000.0,4700000.0,0.1011,36,1887000.0
PCX HYBRID 160,46509000.0,4800000.0,0.1032,12,4373000.0
PCX HYBRID 160,46509000.0,4800000.0,0.1032,18,3161000.0
PCX HYBRID 160,46509000.0,4800000.0,0.1032,24,2507000.0
PCX HYBRID 160,46509000.0,4800000.0,0.1032,30,2133000.0
PCX HYBRID 160,46509000.0,4800000.0,0.1032,36,1883000.0
PCX HYBRID 160,46509000.0,4900000.0,0.1054,12,4363000.0
PCX HYBRID 160,46509000.0,4900000.0,0.1054,18,3154000.0
PCX HYBRID 160,46509000.0,4900000.0,0.1054,24,2502000.0
PCX HYBRID 160,46509000.0,4900000.0,0.1054,30,2129000.0
PCX HYBRID 160,46509000.0,4900000.0,0.1054,36,1879000.0
PCX HYBRID 160,46509000.0,5000000.0,0.1075,12,4353000.0
PCX HYBRID 160,46509000.0,5000000.0,0.1075,18,3147000.0
PCX HYBRID 160,46509000.0,5000000.0,0.1075,24,2497000.0
PCX HYBRID 160,46509000.0,5000000.0,0.1075,30,2125000.0
PCX HYBRID 160,46509000.0,5000000.0,0.1075,36,1875000.0
PCX HYBRID 160,46509000.0,5100000.0,0.1097,12,4343000.0
PCX HYBRID 160,46509000.0,5100000.0,0.1097,18,3140000.0
PCX HYBRID 160,46509000.0,5100000.0,0.1097,24,2492000.0
PCX HYBRID 160,46509000.0,5100000.0,0.1097,30,2121000.0
PCX HYBRID 160,46509000.0,5100000.0,0.1097,36,1871000.0
PCX HYBRID 160,46509000.0,5200000.0,0.1118,12,4333000.0
PCX HYBRID 160,46509000.0,5200000.0,0.1118,18,3133000.0
PCX HYBRID 160,46509000.0,5200000.0,0.1118,24,2487000.0
PCX HYBRID 160,46509000.0,5200000.0,0.1118,30,2117000.0
PCX HYBRID 160,46509000.0,5200000.0,0.1118,36,1867000.0
PCX HYBRID 160,46509000.0,5300000.0,0.114,12,4323000.0
PCX HYBRID 160,46509000.0,5300000.0,0.114,18,3126000.0
PCX HYBRID 160,46509000.0,5300000.0,0.114,24,2482000.0
PCX HYBRID 160,46509000.0,5300000.0,0.114,30,2113000.0
PCX HYBRID 160,46509000.0,5300000.0,0.114,36,1863000.0
PCX HYBRID 160,46509000.0,5400000.0,0.1161,12,4313000.0
PCX HYBRID 160,46509000.0,5400000.0,0.1161,18,3119000.0
PCX HYBRID 160,46509000.0,5400000.0,0.1161,24,2477000.0
PCX HYBRID 160,46509000.0,5400000.0,0.1161,30,2109000.0
PCX HYBRID 160,46509000.0,5400000.0,0.1161,36,1859000.0
PCX HYBRID 160,46509000.0,5500000.0,0.1183,12,4303000.0
PCX HYBRID 160,46509000.0,5500000.0,0.1183,18,3112000.0
PCX HYBRID 160,46509000.0,5500000.0,0.1183,24,2472000.0
PCX HYBRID 160,46509000.0,5500000.0,0.1183,30,2105000.0
PCX HYBRID 160,46509000.0,5500000.0,0.1183,36,1855000.0
PCX HYBRID 160,46509000.0,5600000.0,0.1204,12,4293000.0
PCX HYBRID 160,46509000.0,5600000.0,0.1204,18,3105000.0
PCX HYBRID 160,46509000.0,5600000.0,0.1204,24,2467000.0
PCX HYBRID 160,46509000.0,5600000.0,0.1204,30,2101000.0
PCX HYBRID 160,46509000.0,5600000.0,0.1204,36,1851000.0
PCX HYBRID 160,46509000.0,5700000.0,0.1226,12,4283000.0
PCX HYBRID 160,46509000.0,5700000.0,0.1226,18,3098000.0
PCX HYBRID 160,46509000.0,5700000.0,0.1226,24,2462000.0
PCX HYBRID 160,46509000.0,5700000.0,0.1226,30,2097000.0
PCX HYBRID 160,46509000.0,5700000.0,0.1226,36,1847000.0
PCX HYBRID 160,46509000.0,5800000.0,0.1247,12,4273000.0
PCX HYBRID 160,46509000.0,5800000.0,0.1247,18,3091000.0
PCX HYBRID 160,46509000.0,5800000.0,0.1247,24,2457000.0
PCX HYBRID 160,46509000.0,5800000.0,0.1247,30,2093000.0
PCX HYBRID 160,46509000.0,5800000.0,0.1247,36,1843000.0
PCX HYBRID 160,46509000.0,5900000.0,0.1269,12,4263000.0
PCX HYBRID 160,46509000.0,5900000.0,0.1269,18,3084000.0
PCX HYBRID 160,46509000.0,5900000.0,0.1269,24,2451000.0
PCX HYBRID 160,46509000.0,5900000.0,0.1269,30,2088000.0
PCX HYBRID 160,46509000.0,5900000.0,0.1269,36,1839000.0
PCX HYBRID 160,46509000.0,6000000.0,0.129,12,4253000.0
PCX HYBRID 160,46509000.0,6000000.0,0.129,18,3077000.0
PCX HYBRID 160,46509000.0,6000000.0,0.129,24,2446000.0
PCX HYBRID 160,46509000.0,6000000.0,0.129,30,2083000.0
PCX HYBRID 160,46509000.0,6000000.0,0.129,36,1835000.0
PCX HYBRID 160,46509000.0,6100000.0,0.1312,12,4243000.0
PCX HYBRID 160,46509000.0,6100000.0,0.1312,18,3070000.0
PCX HYBRID 160,46509000.0,6100000.0,0.1312,24,2440000.0
PCX HYBRID 160,46509000.0,6100000.0,0.1312,30,2078000.0
PCX HYBRID 160,46509000.0,6100000.0,0.1312,36,1831000.0
PCX HYBRID 160,46509000.0,6200000.0,0.1333,12,4233000.0
PCX HYBRID 160,46509000.0,6200000.0,0.1333,18,3063000.0
PCX HYBRID 160,46509000.0,6200000.0,0.1333,24,2434000.0
PCX HYBRID 160,46509000.0,6200000.0,0.1333,30,2074000.0
PCX HYBRID 160,46509000.0,6200000.0,0.1333,36,1826000.0
PCX HYBRID 160,46509000.0,6300000.0,0.1355,12,4224000.0
PCX HYBRID 160,46509000.0,6300000.0,0.1355,18,3056000.0
PCX HYBRID 160,46509000.0,6300000.0,0.1355,24,2429000.0
PCX HYBRID 160,46509000.0,6300000.0,0.1355,30,2069000.0
PCX HYBRID 160,46509000.0,6300000.0,0.1355,36,1822000.0
PCX HYBRID 160,46509000.0,6400000.0,0.1376,12,4214000.0
PCX HYBRID 160,46509000.0,6400000.0,0.1376,18,3049000.0
PCX HYBRID 160,46509000.0,6400000.0,0.1376,24,2423000.0
PCX HYBRID 160,46509000.0,6400000.0,0.1376,30,2064000.0
PCX HYBRID 160,46509000.0,6400000.0,0.1376,36,1818000.0
PCX HYBRID 160,46509000.0,6500000.0,0.1398,12,4204000.0
PCX HYBRID 160,46509000.0,6500000.0,0.1398,18,3042000.0
PCX HYBRID 160,46509000.0,6500000.0,0.1398,24,2418000.0
PCX HYBRID 160,46509000.0,6500000.0,0.1398,30,2060000.0
PCX HYBRID 160,46509000.0,6500000.0,0.1398,36,1814000.0
PCX HYBRID 160,46509000.0,6600000.0,0.1419,12,4194000.0
PCX HYBRID 160,46509000.0,6600000.0,0.1419,18,3035000.0
PCX HYBRID 160,46509000.0,6600000.0,0.1419,24,2412000.0
PCX HYBRID 160,46509000.0,6600000.0,0.1419,30,2055000.0
PCX HYBRID 160,46509000.0,6600000.0,0.1419,36,1810000.0
PCX HYBRID 160,46509000.0,6700000.0,0.1441,12,4184000.0
PCX HYBRID 160,46509000.0,6700000.0,0.1441,18,3028000.0
PCX HYBRID 160,46509000.0,6700000.0,0.1441,24,2406000.0
PCX HYBRID 160,46509000.0,6700000.0,0.1441,30,2050000.0
PCX HYBRID 160,46509000.0,6700000.0,0.1441,36,1805000.0
PCX HYBRID 160,46509000.0,6800000.0,0.1462,12,4174000.0
PCX HYBRID 160,46509000.0,6800000.0,0.1462,18,3021000.0
PCX HYBRID 160,46509000.0,6800000.0,0.1462,24,2401000.0
PCX HYBRID 160,46509000.0,6800000.0,0.1462,30,2045000.0
PCX HYBRID 160,46509000.0,6800000.0,0.1462,36,1801000.0
PCX HYBRID 160,46509000.0,6900000.0,0.1484,12,4164000.0
PCX HYBRID 160,46509000.0,6900000.0,0.1484,18,3014000.0
PCX HYBRID 160,46509000.0,6900000.0,0.1484,24,2395000.0
PCX HYBRID 160,46509000.0,6900000.0,0.1484,30,2041000.0
PCX HYBRID 160,46509000.0,6900000.0,0.1484,36,1797000.0
PCX HYBRID 160,46509000.0,7000000.0,0.1505,12,4154000.0
PCX HYBRID 160,46509000.0,7000000.0,0.1505,18,3007000.0
PCX HYBRID 160,46509000.0,7000000.0,0.1505,24,2390000.0
PCX HYBRID 160,46509000.0,7000000.0,0.1505,30,2036000.0
PCX HYBRID 160,46509000.0,7000000.0,0.1505,36,1793000.0
PCX HYBRID 160,46509000.0,7100000.0,0.1527,12,4144000.0
PCX HYBRID 160,46509000.0,7100000.0,0.1527,18,3000000.0
PCX HYBRID 160,46509000.0,7100000.0,0.1527,24,2384000.0
PCX HYBRID 160,46509000.0,7100000.0,0.1527,30,2031000.0
PCX HYBRID 160,46509000.0,7100000.0,0.1527,36,1789000.0
PCX HYBRID 160,46509000.0,7200000.0,0.1548,12,4134000.0
PCX HYBRID 160,46509000.0,7200000.0,0.1548,18,2993000.0
PCX HYBRID 160,46509000.0,7200000.0,0.1548,24,2379000.0
PCX HYBRID 160,46509000.0,7200000.0,0.1548,30,2026000.0
PCX HYBRID 160,46509000.0,7200000.0,0.1548,36,1784000.0
PCX HYBRID 160,46509000.0,7300000.0,0.157,12,4124000.0
PCX HYBRID 160,46509000.0,7300000.0,0.157,18,2986000.0
PCX HYBRID 160,46509000.0,7300000.0,0.157,24,2373000.0
PCX HYBRID 160,46509000.0,7300000.0,0.157,30,2022000.0
PCX HYBRID 160,46509000.0,7300000.0,0.157,36,1780000.0
PCX HYBRID 160,46509000.0,7400000.0,0.1591,12,4114000.0
PCX HYBRID 160,46509000.0,7400000.0,0.1591,18,2979000.0
PCX HYBRID 160,46509000.0,7400000.0,0.1591,24,2367000.0
PCX HYBRID 160,46509000.0,7400000.0,0.1591,30,2017000.0
PCX HYBRID 160,46509000.0,7400000.0,0.1591,36,1776000.0
PCX HYBRID 160,46509000.0,7500000.0,0.1613,12,4104000.0
PCX HYBRID 160,46509000.0,7500000.0,0.1613,18,2972000.0
PCX HYBRID 160,46509000.0,7500000.0,0.1613,24,2362000.0
PCX HYBRID 160,46509000.0,7500000.0,0.1613,30,2012000.0
PCX HYBRID 160,46509000.0,7500000.0,0.1613,36,1772000.0
PCX HYBRID 160,46509000.0,7600000.0,0.1634,12,4094000.0
PCX HYBRID 160,46509000.0,7600000.0,0.1634,18,2965000.0
PCX HYBRID 160,46509000.0,7600000.0,0.1634,24,2356000.0
PCX HYBRID 160,46509000.0,7600000.0,0.1634,30,2007000.0
PCX HYBRID 160,46509000.0,7600000.0,0.1634,36,1768000.0
PCX HYBRID 160,46509000.0,7700000.0,0.1656,12,4084000.0
PCX HYBRID 160,46509000.0,7700000.0,0.1656,18,2958000.0
PCX HYBRID 160,46509000.0,7700000.0,0.1656,24,2351000.0
PCX HYBRID 160,46509000.0,7700000.0,0.1656,30,2003000.0
PCX HYBRID 160,46509000.0,7700000.0,0.1656,36,1763000.0
PCX HYBRID 160,46509000.0,7800000.0,0.1677,12,4074000.0
PCX HYBRID 160,46509000.0,7800000.0,0.1677,18,2951000.0
PCX HYBRID 160,46509000.0,7800000.0,0.1677,24,2345000.0
PCX HYBRID 160,46509000.0,7800000.0,0.1677,30,1998000.0
PCX HYBRID 160,46509000.0,7800000.0,0.1677,36,1759000.0
PCX HYBRID 160,46509000.0,7900000.0,0.1699,12,4064000.0
PCX HYBRID 160,46509000.0,7900000.0,0.1699,18,2944000.0
PCX HYBRID 160,46509000.0,7900000.0,0.1699,24,2339000.0
PCX HYBRID 160,46509000.0,7900000.0,0.1699,30,1993000.0
PCX HYBRID 160,46509000.0,7900000.0,0.1699,36,1755000.0
PCX HYBRID 160,46509000.0,8000000.0,0.172,12,4054000.0
PCX HYBRID 160,46509000.0,8000000.0,0.172,18,2937000.0
PCX HYBRID 160,46509000.0,8000000.0,0.172,24,2334000.0
PCX HYBRID 160,46509000.0,8000000.0,0.172,30,1988000.0
PCX HYBRID 160,46509000.0,8000000.0,0.172,36,1751000.0
PCX HYBRID 160,46509000.0,8100000.0,0.1742,12,4044000.0
PCX HYBRID 160,46509000.0,8100000.0,0.1742,18,2930000.0
PCX HYBRID 160,46509000.0,8100000.0,0.1742,24,2328000.0
PCX HYBRID 160,46509000.0,8100000.0,0.1742,30,1984000.0
PCX HYBRID 160,46509000.0,8100000.0,0.1742,36,1747000.0
PCX HYBRID 160,46509000.0,8200000.0,0.1763,12,4035000.0
PCX HYBRID 160,46509000.0,8200000.0,0.1763,18,2923000.0
PCX HYBRID 160,46509000.0,8200000.0,0.1763,24,2323000.0
PCX HYBRID 160,46509000.0,8200000.0,0.1763,30,1979000.0
PCX HYBRID 160,46509000.0,8200000.0,0.1763,36,1742000.0
PCX HYBRID 160,46509000.0,8300000.0,0.1785,12,4025000.0
PCX HYBRID 160,46509000.0,8300000.0,0.1785,18,2916000.0
PCX HYBRID 160,46509000.0,8300000.0,0.1785,24,2317000.0
PCX HYBRID 160,46509000.0,8300000.0,0.1785,30,1974000.0
PCX HYBRID 160,46509000.0,8300000.0,0.1785,36,1738000.0
PCX HYBRID 160,46509000.0,8400000.0,0.1806,12,4015000.0
PCX HYBRID 160,46509000.0,8400000.0,0.1806,18,2909000.0
PCX HYBRID 160,46509000.0,8400000.0,0.1806,24,2311000.0
PCX HYBRID 160,46509000.0,8400000.0,0.1806,30,1969000.0
PCX HYBRID 160,46509000.0,8400000.0,0.1806,36,1734000.0
PCX HYBRID 160,46509000.0,8500000.0,0.1828,12,4005000.0
PCX HYBRID 160,46509000.0,8500000.0,0.1828,18,2902000.0
PCX HYBRID 160,46509000.0,8500000.0,0.1828,24,2306000.0
PCX HYBRID 160,46509000.0,8500000.0,0.1828,30,1965000.0
PCX HYBRID 160,46509000.0,8500000.0,0.1828,36,1730000.0
PCX HYBRID 160,46509000.0,8600000.0,0.1849,12,3995000.0
PCX HYBRID 160,46509000.0,8600000.0,0.1849,18,2895000.0
PCX HYBRID 160,46509000.0,8600000.0,0.1849,24,2300000.0
PCX HYBRID 160,46509000.0,8600000.0,0.1849,30,1960000.0
PCX HYBRID 160,46509000.0,8600000.0,0.1849,36,1726000.0
PCX HYBRID 160,46509000.0,8700000.0,0.1871,12,3985000.0
PCX HYBRID 160,46509000.0,8700000.0,0.1871,18,2888000.0
PCX HYBRID 160,46509000.0,8700000.0,0.1871,24,2295000.0
PCX HYBRID 160,46509000.0,8700000.0,0.1871,30,1955000.0
PCX HYBRID 160,46509000.0,8700000.0,0.1871,36,1722000.0
PCX HYBRID 160,46509000.0,8800000.0,0.1892,12,3975000.0
PCX HYBRID 160,46509000.0,8800000.0,0.1892,18,2881000.0
PCX HYBRID 160,46509000.0,8800000.0,0.1892,24,2289000.0
PCX HYBRID 160,46509000.0,8800000.0,0.1892,30,1950000.0
PCX HYBRID 160,46509000.0,8800000.0,0.1892,36,1717000.0
PCX HYBRID 160,46509000.0,8900000.0,0.1914,12,3965000.0
PCX HYBRID 160,46509000.0,8900000.0,0.1914,18,2874000.0
PCX HYBRID 160,46509000.0,8900000.0,0.1914,24,2283000.0
PCX HYBRID 160,46509000.0,8900000.0,0.1914,30,1946000.0
PCX HYBRID 160,46509000.0,8900000.0,0.1914,36,1713000.0
PCX HYBRID 160,46509000.0,9000000.0,0.1935,12,3955000.0
PCX HYBRID 160,46509000.0,9000000.0,0.1935,18,2867000.0
PCX HYBRID 160,46509000.0,9000000.0,0.1935,24,2278000.0
PCX HYBRID 160,46509000.0,9000000.0,0.1935,30,1941000.0
PCX HYBRID 160,46509000.0,9000000.0,0.1935,36,1709000.0
PCX HYBRID 160,46509000.0,9100000.0,0.1957,12,3945000.0
PCX HYBRID 160,46509000.0,9100000.0,0.1957,18,2860000.0
PCX HYBRID 160,46509000.0,9100000.0,0.1957,24,2272000.0
PCX HYBRID 160,46509000.0,9100000.0,0.1957,30,1936000.0
PCX HYBRID 160,46509000.0,9100000.0,0.1957,36,1705000.0
PCX HYBRID 160,46509000.0,9200000.0,0.1978,12,3935000.0
PCX HYBRID 160,46509000.0,9200000.0,0.1978,18,2853000.0
PCX HYBRID 160,46509000.0,9200000.0,0.1978,24,2267000.0
PCX HYBRID 160,46509000.0,9200000.0,0.1978,30,1932000.0
PCX HYBRID 160,46509000.0,9200000.0,0.1978,36,1701000.0
PCX HYBRID 160,46509000.0,9300000.0,0.2,12,3925000.0
PCX HYBRID 160,46509000.0,9300000.0,0.2,18,2846000.0
PCX HYBRID 160,46509000.0,9300000.0,0.2,24,2261000.0
PCX HYBRID 160,46509000.0,9300000.0,0.2,30,1927000.0
PCX HYBRID 160,46509000.0,9300000.0,0.2,36,1696000.0
PCX HYBRID 160,46509000.0,9400000.0,0.2021,12,3915000.0
